Invoice_ID,Date,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax_5pct,Total,COGS,Gross_Margin_pct,Gross_Income,Payment,Rating
INV-01162,2026-01-03,A,Bhopal,Member,Female,Health and beauty,27.0,5.0,6.75,141.76,95.27,28.03,39.74,Cash,7.1
INV-01163,2026-06-21,A,Bhopal,Member,Female,Home and lifestyle,49.02,5.0,12.26,257.38,136.28,42.29,108.84,Ewallet,7.6
INV-01164,2026-03-13,C,Jabalpur,Normal,Male,Food and beverages,36.17,5.0,9.04,189.9,108.7,37.99,72.15,Ewallet,9.0
INV-01165,2026-07-06,B,Indore,Member,Female,Food and beverages,23.16,4.0,4.63,97.27,70.64,22.62,22.0,Ewallet,8.1
INV-01166,2026-01-04,B,Indore,Member,Female,Food and beverages,28.34,5.0,7.08,148.76,110.2,21.16,31.48,Credit card,6.8
INV-01167,2026-07-13,A,Bhopal,Member,Female,Food and beverages,43.66,7.0,15.28,320.89,219.37,26.87,86.23,Credit card,5.6
INV-01168,2026-08-06,C,Jabalpur,Normal,Male,Fashion accessories,42.0,5.0,10.5,220.52,163.55,21.07,46.47,Credit card,8.5
INV-01169,2026-06-22,A,Bhopal,Member,Male,Health and beauty,70.92,7.0,24.82,521.27,285.41,40.49,211.04,Credit card,5.5
INV-01170,2026-05-12,B,Indore,Normal,Female,Electronic accessories,49.34,3.0,7.4,155.43,87.15,39.16,60.87,Credit card,7.1
INV-01171,2026-04-30,A,Bhopal,Member,Male,Health and beauty,85.94,7.0,30.08,631.69,418.55,28.98,183.06,Credit card,7.7
INV-01172,2026-05-23,C,Jabalpur,Member,Female,Fashion accessories,71.87,7.0,25.15,528.22,363.26,26.47,139.8,Ewallet,7.4
INV-01173,2026-03-14,A,Bhopal,Normal,Male,Sports and travel,63.76,6.0,19.13,401.67,266.41,28.91,116.13,Ewallet,7.2
INV-01174,2026-08-07,B,Indore,Member,Female,Sports and travel,62.6,8.0,25.04,525.87,390.06,21.06,110.77,Credit card,5.5
INV-01175,2026-08-29,C,Jabalpur,Normal,Female,Fashion accessories,47.93,7.0,16.78,352.31,209.97,35.64,125.57,Ewallet,7.6
INV-01176,2026-06-22,B,Indore,Normal,Male,Health and beauty,42.59,5.0,10.65,223.62,142.53,31.5,70.44,Cash,8.3
INV-01177,2026-01-31,B,Indore,Normal,Male,Electronic accessories,54.19,3.0,8.13,170.7,91.09,41.88,71.48,Credit card,8.4
INV-01178,2026-07-09,C,Jabalpur,Member,Male,Electronic accessories,56.03,4.0,11.21,235.34,141.48,35.12,82.65,Credit card,8.5
INV-01179,2026-06-02,A,Bhopal,Member,Female,Sports and travel,55.31,4.0,11.06,232.31,120.16,43.51,101.08,Credit card,6.1
INV-01180,2026-03-13,C,Jabalpur,Normal,Male,Fashion accessories,49.75,7.0,17.41,365.68,242.07,29.04,106.19,Ewallet,6.5
INV-01181,2026-04-14,B,Indore,Normal,Female,Sports and travel,64.65,4.0,12.93,271.51,189.05,25.61,69.54,Credit card,7.3
INV-01182,2026-03-06,A,Bhopal,Normal,Female,Sports and travel,76.67,5.0,19.17,402.51,201.64,45.14,181.7,Cash,8.2
INV-01183,2026-01-26,A,Bhopal,Member,Female,Fashion accessories,37.78,5.0,9.44,198.33,106.49,41.54,82.39,Cash,6.7
INV-01184,2026-02-15,A,Bhopal,Normal,Female,Sports and travel,49.0,4.0,9.8,205.81,124.04,34.97,71.97,Ewallet,9.6
INV-01185,2026-07-14,B,Indore,Normal,Male,Health and beauty,57.21,4.0,11.44,240.3,145.48,34.69,83.37,Ewallet,6.6
INV-01186,2026-05-06,B,Indore,Normal,Male,Food and beverages,35.92,1.0,1.8,37.72,21.52,38.2,14.41,Credit card,6.7
INV-01187,2026-01-05,B,Indore,Normal,Female,Health and beauty,47.04,6.0,14.11,296.38,195.31,29.34,86.95,Cash,6.0
INV-01188,2026-04-07,A,Bhopal,Normal,Female,Sports and travel,48.99,5.0,12.25,257.2,170.22,29.06,74.73,Ewallet,6.1
INV-01189,2026-08-09,B,Indore,Member,Male,Home and lifestyle,38.17,6.0,11.45,240.49,154.12,31.15,74.92,Cash,6.4
INV-01190,2026-04-10,A,Bhopal,Member,Male,Sports and travel,54.54,5.0,13.64,286.36,194.97,27.15,77.75,Cash,10.0
INV-01191,2026-05-27,B,Indore,Normal,Female,Sports and travel,61.76,6.0,18.53,389.06,250.8,30.77,119.73,Cash,6.3
INV-01192,2026-05-07,B,Indore,Normal,Male,Food and beverages,47.18,5.0,11.8,247.71,172.72,25.51,63.2,Credit card,6.8
INV-01193,2026-01-16,A,Bhopal,Member,Female,Health and beauty,20.9,7.0,7.32,153.64,84.35,40.34,61.98,Credit card,6.5
INV-01194,2026-07-09,B,Indore,Member,Male,Food and beverages,18.17,5.0,4.54,95.39,62.45,29.77,28.4,Cash,5.8
INV-01195,2026-04-02,B,Indore,Normal,Female,Sports and travel,73.82,6.0,22.15,465.07,231.12,45.54,211.8,Cash,8.0
INV-01196,2026-06-15,A,Bhopal,Member,Female,Home and lifestyle,52.83,3.0,7.92,166.42,119.89,23.2,38.61,Credit card,6.8
INV-01197,2026-02-13,A,Bhopal,Normal,Female,Health and beauty,52.21,2.0,5.22,109.64,81.04,21.33,23.38,Cash,8.0
INV-01198,2026-05-26,C,Jabalpur,Normal,Male,Food and beverages,21.41,4.0,4.28,89.91,65.06,22.88,20.58,Ewallet,8.6
INV-01199,2026-01-06,B,Indore,Normal,Male,Home and lifestyle,52.62,5.0,13.15,276.25,188.6,26.97,74.49,Ewallet,6.5
INV-01200,2026-05-06,A,Bhopal,Member,Male,Health and beauty,60.74,7.0,21.26,446.42,249.62,39.32,175.54,Cash,7.0
INV-DUP-001,2026-08-02,B,Indore,Member,Male,Home and lifestyle,62.64,3.0,9.4,197.31,113.6,37.66,74.31,Ewallet,8.2
